Contigs	mean_blastx
NODE_2597_length_501_cov_98.339623_Bu20_KC_P32	81.9
NODE_2597_length_504_cov_1.302108_Ya20_KC_P56	53.184
NODE_2597_length_514_cov_1.967963_Ed20_KC_P26	41.96
NODE_2597_length_526_cov_1.414254_Ya20_KC_P52	61.292
NODE_2597_length_531_cov_1.015419_Bu20_KC_P42	57.908
NODE_2597_length_539_cov_2.575758_Ba20_KC_P07	41.975
NODE_2597_length_540_cov_1.457883_Ed20_KC_P25	37.176
NODE_2597_length_547_cov_2.280851_Ya20_KC_P54	57.8
NODE_2597_length_548_cov_1.104034_Bu20_KC_P30	64.16
NODE_2597_length_548_cov_1.932059_Ed20_KC_P24	68.888
NODE_2597_length_558_cov_2.488565_Ba20_KC_P03	36.988
NODE_2597_length_586_cov_1.070727_Bu20_KC_P39	63.32
NODE_2597_length_594_cov_7.483559_Ba20_KC_P01	72.7
NODE_2597_length_670_cov_2.900506_Ba20_KC_P05	42.768
NODE_2598_length_514_cov_1.963387_Ed20_KC_P26	82.84
NODE_2598_length_531_cov_3.105727_Ba20_KC_P06	66.1
NODE_2598_length_539_cov_2.296537_Ba20_KC_P07	28.316
NODE_2598_length_547_cov_2.227660_Ya20_KC_P54	45
NODE_2598_length_548_cov_1.021231_Bu20_KC_P30	63.284
NODE_2598_length_548_cov_1.518047_Ed20_KC_P18	46.336
NODE_2598_length_548_cov_1.929936_Ed20_KC_P24	58.48
NODE_2598_length_558_cov_1.893971_Ba20_KC_P03	61.58
NODE_2598_length_670_cov_2.667791_Ba20_KC_P05	56.936
NODE_2599_length_504_cov_1.236534_Ya20_KC_P56	41.344
NODE_2599_length_504_cov_17.065574_Ya20_KC_P44	59.3666666666667
NODE_2599_length_531_cov_2.940529_Ba20_KC_P06	48.7
NODE_2599_length_539_cov_1.961039_Ba20_KC_P07	39.684
NODE_2599_length_547_cov_2.110638_Ya20_KC_P54	55.1833333333333
NODE_2599_length_548_cov_0.898089_Bu20_KC_P30	37.944
NODE_2599_length_548_cov_1.138004_Ed20_KC_P18	54.91
NODE_2599_length_548_cov_1.817410_Ed20_KC_P24	47.468
NODE_2599_length_558_cov_1.702703_Ba20_KC_P03	78.116
NODE_2599_length_670_cov_2.485666_Ba20_KC_P05	70.608
NODE_259_length_1005_cov_2.698276_Ed20_KC_P25	39.108
NODE_259_length_1054_cov_3.045036_Bu20_KC_P39	46.76
NODE_259_length_1061_cov_2.527439_Ya20_KC_P47	32.596
NODE_259_length_510_cov_0.254042_Ba20_KC_P11	53.672
NODE_259_length_542_cov_0.621505_Ba20_KC_P12	45.988
NODE_259_length_606_cov_1.351607_Ba20_KC_P13	39.664
NODE_259_length_622_cov_1.862385_Ba20_KC_P10	53.98
NODE_259_length_656_cov_1.711572_Ba20_KC_P14	48.596
NODE_259_length_678_cov_0.587354_Ba20_KC_P02	69.188
NODE_259_length_679_cov_1.043189_Ya20_KC_P48	70.524
NODE_259_length_680_cov_4.169154_Ya20_KC_P50	43.18
NODE_259_length_723_cov_3.283282_Ya20_KC_P46	53.076
NODE_259_length_738_cov_0.950076_Ed20_KC_P21	51.488
NODE_259_length_754_cov_5.779911_Ba20_KC_P04	48.884
NODE_259_length_788_cov_4.011252_Bu20_KC_P31	55.188
NODE_259_length_790_cov_3.281907_Bu20_KC_P33	69.2
NODE_259_length_798_cov_6.567268_Ya20_KC_P43	58.0142857142857
NODE_259_length_807_cov_1.220548_Ba20_KC_P08	46.072
NODE_259_length_819_cov_2.807278_Ba20_KC_P06	47.092
NODE_259_length_823_cov_2.713137_Bu20_KC_P37	42.296
NODE_259_length_824_cov_2.690763_Bu20_KC_P35	52.212
NODE_259_length_824_cov_4.793842_Bu20_KC_P29	63.48
NODE_259_length_842_cov_3.118954_Ya20_KC_P51	57.14
NODE_259_length_843_cov_2.851175_Bu20_KC_P34	35.852
NODE_259_length_847_cov_0.976623_Ya20_KC_P55	67.492
NODE_259_length_870_cov_8.831021_Ya20_KC_P45	49.812
NODE_259_length_879_cov_2.657107_Ed20_KC_P15	63.252
NODE_259_length_910_cov_2.320528_Ya20_KC_P44	62.544
NODE_259_length_925_cov_2.008255_Ba20_KC_P07	73.056
NODE_259_length_940_cov_3.568946_Bu20_KC_P32	55.108
NODE_259_length_947_cov_1.735632_Ya20_KC_P52	41.204
NODE_259_length_947_cov_4.133333_Ba20_KC_P03	42.584
NODE_259_length_958_cov_2.245176_Ya20_KC_P56	54.408
NODE_259_length_975_cov_2.771715_Bu20_KC_P42	38.212
NODE_259_length_981_cov_1.376106_Ya20_KC_P54	38.82
NODE_259_length_993_cov_15.446507_Ed20_KC_P24	48.032
NODE_25_length_1013_cov_2.087607_Ba20_KC_P14	51.664
NODE_25_length_1082_cov_2.618905_Ba20_KC_P09	60.9
NODE_25_length_1119_cov_6.937620_Ba20_KC_P12	35.3166666666667
NODE_25_length_1138_cov_3.765316_Ba20_KC_P04	47.784
NODE_25_length_1241_cov_6.304124_Ed20_KC_P22	49.796
NODE_25_length_1255_cov_20.946520_Ya20_KC_P48	51.028
NODE_25_length_1282_cov_38.773444_Ed20_KC_P21	57.588
NODE_25_length_1313_cov_3.416667_Ba20_KC_P06	55.0333333333333
NODE_25_length_1337_cov_2.619048_Ba20_KC_P02	41.076
NODE_25_length_1365_cov_4.462733_Ba20_KC_P08	47.2
NODE_25_length_1372_cov_17.569884_Ya20_KC_P50	75.828
NODE_25_length_1396_cov_4.319939_Bu20_KC_P33	51.212
NODE_25_length_1477_cov_3.488571_Ba20_KC_P03	62.976
NODE_25_length_1480_cov_78.406985_Ya20_KC_P55	40.4
NODE_25_length_1539_cov_2.906977_Bu20_KC_P29	53.448
NODE_25_length_1550_cov_3.342159_Ba20_KC_P05	69.18
NODE_25_length_1555_cov_9.464817_Bu20_KC_P37	80.88
NODE_25_length_1561_cov_1.741240_Ba20_KC_P07	51.868
NODE_25_length_1577_cov_8.693333_Ya20_KC_P43	54.8
NODE_25_length_1582_cov_35.281728_Ed20_KC_P19	97
NODE_25_length_1594_cov_75.819380_Bu20_KC_P31	67.632
NODE_25_length_1597_cov_8.448684_Ya20_KC_P51	44.168
NODE_25_length_1601_cov_13.783465_Ed20_KC_P15	63.7818181818182
NODE_25_length_1656_cov_20.679544_Bu20_KC_P41	68.332
NODE_25_length_1672_cov_7.734796_Ed20_KC_P16	30.73
NODE_25_length_1684_cov_49.898569_Bu20_KC_P32	44.88
NODE_25_length_1690_cov_9.460632_Ya20_KC_P45	38.908
NODE_25_length_1692_cov_8.995046_Ed20_KC_P17	30.48
NODE_25_length_1693_cov_41.553218_Bu20_KC_P36	67.6
NODE_25_length_1709_cov_4.026348_Ya20_KC_P44	54.828
NODE_25_length_1720_cov_3.455873_Bu20_KC_P40	45.04
NODE_25_length_1728_cov_21.772865_Bu20_KC_P34	41.78
NODE_25_length_1737_cov_5.107831_Ya20_KC_P53	47.904
NODE_25_length_1795_cov_29.389406_Bu20_KC_P30	46.536
NODE_25_length_1807_cov_6.198266_Ya20_KC_P54	47.856
NODE_25_length_1816_cov_5.502013_Ed20_KC_P26	36.112
NODE_25_length_1830_cov_11.119795_Ya20_KC_P56	66.9
NODE_25_length_1892_cov_6.694766_Ya20_KC_P52	42.756
NODE_25_length_1924_cov_5.231186_Ed20_KC_P18	33.56
NODE_25_length_1935_cov_12.749193_Ed20_KC_P25	84.968
NODE_25_length_2099_cov_2.862512_Ya20_KC_P47	71.304
NODE_25_length_2145_cov_14.698743_Ed20_KC_P24	45.644
NODE_25_length_2149_cov_7.067085_Bu20_KC_P39	39.488
NODE_25_length_814_cov_1.180461_Ba20_KC_P11	45.984
NODE_25_length_980_cov_6.027685_Ba20_KC_P10	40.704
NODE_2600_length_504_cov_7.222482_Ya20_KC_P44	58.5
NODE_2600_length_514_cov_1.743707_Ed20_KC_P26	53.972
NODE_2600_length_539_cov_1.632035_Ba20_KC_P07	63.632
NODE_2600_length_539_cov_3.930736_Ed20_KC_P25	38.884
NODE_2600_length_547_cov_1.942553_Ya20_KC_P54	72.728
NODE_2600_length_548_cov_0.687898_Bu20_KC_P30	46.244
NODE_2600_length_548_cov_1.040340_Ed20_KC_P18	63.588
NODE_2600_length_548_cov_1.736730_Ed20_KC_P24	48.58
NODE_2600_length_558_cov_1.679834_Ba20_KC_P03	67.868
NODE_2600_length_577_cov_2.072000_Ya20_KC_P47	32.816
NODE_2600_length_586_cov_0.699411_Bu20_KC_P39	49.832
NODE_2600_length_594_cov_4.489362_Ba20_KC_P01	46.98
NODE_2601_length_504_cov_0.978923_Ya20_KC_P56	47.1
NODE_2601_length_504_cov_4.857143_Ya20_KC_P44	49.464
NODE_2601_length_530_cov_3.253863_Bu20_KC_P42	70.088
NODE_2601_length_531_cov_2.059471_Ba20_KC_P06	53.232
NODE_2601_length_539_cov_1.478355_Ba20_KC_P07	41.112
NODE_2601_length_539_cov_3.911255_Ed20_KC_P25	78
NODE_2601_length_547_cov_1.887234_Ya20_KC_P54	60.168
NODE_2601_length_548_cov_0.677282_Bu20_KC_P30	67.804
NODE_2601_length_548_cov_1.723992_Ed20_KC_P24	34.8
NODE_2601_length_558_cov_1.455301_Ba20_KC_P03	67.908
NODE_2601_length_577_cov_1.936000_Ya20_KC_P47	58.044
NODE_2601_length_670_cov_1.784148_Ba20_KC_P05	41.772
NODE_2602_length_504_cov_0.932084_Ya20_KC_P56	82.0166666666667
NODE_2602_length_504_cov_3.330211_Ya20_KC_P44	47.988
NODE_2602_length_526_cov_0.899777_Ya20_KC_P52	58.264
NODE_2602_length_531_cov_2.030837_Ba20_KC_P06	86.904
NODE_2602_length_539_cov_1.454545_Ba20_KC_P07	56.26
NODE_2602_length_539_cov_3.891775_Ed20_KC_P25	48.264
NODE_2602_length_547_cov_1.744681_Ya20_KC_P54	53.16
NODE_2602_length_548_cov_1.651805_Ed20_KC_P24	47.8263157894737
NODE_2602_length_577_cov_1.708000_Ya20_KC_P47	71.46
NODE_2602_length_585_cov_5.267717_Bu20_KC_P39	52.724
NODE_2603_length_526_cov_0.897550_Ya20_KC_P52	49.108
NODE_2603_length_539_cov_0.683983_Ba20_KC_P07	56.968
NODE_2603_length_547_cov_1.631915_Ya20_KC_P54	45.484
NODE_2603_length_558_cov_1.272349_Ba20_KC_P03	41.664
NODE_2603_length_577_cov_1.686000_Ya20_KC_P47	45.72
NODE_2603_length_594_cov_3.717602_Ba20_KC_P01	57.016
NODE_2603_length_669_cov_9.704392_Ba20_KC_P05	39.936
NODE_2604_length_501_cov_2.804245_Bu20_KC_P32	36.612
NODE_2604_length_526_cov_0.888641_Ya20_KC_P52	70.212
NODE_2604_length_530_cov_2.211921_Bu20_KC_P42	34.424
NODE_2604_length_531_cov_1.969163_Ba20_KC_P06	51.036
NODE_2604_length_539_cov_0.677489_Ba20_KC_P07	38.684
NODE_2604_length_539_cov_2.790043_Ed20_KC_P25	68.35
NODE_2604_length_547_cov_1.527660_Ya20_KC_P54	65.692
NODE_2604_length_547_cov_6.165957_Bu20_KC_P30	42.1652173913044
NODE_2604_length_548_cov_1.569002_Ed20_KC_P24	72.26
NODE_2604_length_585_cov_3.267717_Bu20_KC_P39	61.084
NODE_2604_length_594_cov_3.083172_Ba20_KC_P01	47.016
NODE_2605_length_501_cov_2.132075_Bu20_KC_P32	51.056
NODE_2605_length_504_cov_2.615925_Ya20_KC_P44	43.488
NODE_2605_length_526_cov_0.848552_Ya20_KC_P52	40.016
NODE_2605_length_530_cov_1.940397_Bu20_KC_P42	35.096
NODE_2605_length_539_cov_2.207792_Ed20_KC_P25	45.268
NODE_2605_length_547_cov_5.634043_Bu20_KC_P30	88.9333333333333
NODE_2605_length_557_cov_4.647917_Ba20_KC_P03	52.82
NODE_2605_length_577_cov_1.158000_Ya20_KC_P47	42.688
NODE_2605_length_585_cov_1.992126_Bu20_KC_P39	51.432
NODE_2606_length_513_cov_24.247706_Ed20_KC_P26	76.6
NODE_2606_length_530_cov_1.326711_Bu20_KC_P42	61.528
NODE_2606_length_531_cov_1.696035_Ba20_KC_P06	62.132
NODE_2606_length_538_cov_4.190889_Ba20_KC_P07	47.296
NODE_2606_length_539_cov_1.952381_Ed20_KC_P25	41.84
NODE_2606_length_557_cov_3.491667_Ba20_KC_P03	91.488
NODE_2606_length_577_cov_1.010000_Ya20_KC_P47	33.072
NODE_2606_length_594_cov_2.733075_Ba20_KC_P01	48.464
NODE_2606_length_669_cov_3.523649_Ba20_KC_P05	48.252
NODE_2607_length_504_cov_1.573770_Ya20_KC_P44	65.52
NODE_2607_length_531_cov_1.612335_Ba20_KC_P06	31.876
NODE_2607_length_538_cov_3.616052_Ba20_KC_P07	59.516
NODE_2607_length_539_cov_1.807359_Ed20_KC_P25	68.072
NODE_2607_length_547_cov_1.153191_Ya20_KC_P54	45.74
NODE_2607_length_547_cov_2.695745_Ed20_KC_P18	37.544
NODE_2607_length_547_cov_4.865957_Bu20_KC_P30	34.788
NODE_2607_length_548_cov_1.016985_Ed20_KC_P24	52.272
NODE_2607_length_557_cov_3.304167_Ba20_KC_P03	81.772
NODE_2607_length_577_cov_0.834000_Ya20_KC_P47	59.504
NODE_2607_length_585_cov_1.586614_Bu20_KC_P39	57.2
NODE_2607_length_594_cov_2.702128_Ba20_KC_P01	26.864
NODE_2608_length_504_cov_1.365340_Ya20_KC_P44	45.672
NODE_2608_length_513_cov_5.669725_Ed20_KC_P26	83.8
NODE_2608_length_531_cov_1.422907_Ba20_KC_P06	55.04
NODE_2608_length_547_cov_0.961702_Ya20_KC_P54	60.6181818181818
NODE_2608_length_547_cov_2.521277_Ed20_KC_P18	38.2666666666667
NODE_2608_length_557_cov_2.931250_Ba20_KC_P03	77.076
NODE_2608_length_669_cov_2.728041_Ba20_KC_P05	32.8666666666667
NODE_2609_length_503_cov_2.619718_Ya20_KC_P56	59.74
NODE_2609_length_504_cov_1.344262_Ya20_KC_P44	49.008
NODE_2609_length_513_cov_3.025229_Ed20_KC_P26	34.708
NODE_2609_length_530_cov_1.136865_Bu20_KC_P42	49.616
NODE_2609_length_539_cov_1.577922_Ed20_KC_P25	45.156
NODE_2609_length_547_cov_0.921277_Ya20_KC_P54	95.296
NODE_2609_length_547_cov_3.282979_Bu20_KC_P30	61.324
NODE_2609_length_557_cov_2.514583_Ba20_KC_P03	39.548
NODE_2609_length_594_cov_2.423598_Ba20_KC_P01	55.356
NODE_2609_length_669_cov_2.594595_Ba20_KC_P05	68.084
NODE_260_length_1004_cov_1.021575_Ed20_KC_P18	34.768
NODE_260_length_1004_cov_3.677454_Ed20_KC_P25	42.544
NODE_260_length_1053_cov_22.072746_Bu20_KC_P39	69.30625
NODE_260_length_1059_cov_5.884929_Ya20_KC_P47	43.508
NODE_260_length_509_cov_2.240741_Ba20_KC_P11	56.444
NODE_260_length_542_cov_0.434409_Ba20_KC_P12	47.9
NODE_260_length_606_cov_0.837429_Ba20_KC_P13	94.864
NODE_260_length_656_cov_1.262522_Ba20_KC_P14	48.04
NODE_260_length_678_cov_1.627288_Ya20_KC_P48	49.056
NODE_260_length_680_cov_0.865672_Ya20_KC_P50	46.396
NODE_260_length_740_cov_2.705882_Ed20_KC_P23	42.608
NODE_260_length_742_cov_0.987970_Ba20_KC_P09	70.372
NODE_260_length_754_cov_1.725258_Ba20_KC_P04	41.532
NODE_260_length_789_cov_5.030899_Bu20_KC_P33	50.8
NODE_260_length_791_cov_26.404762_Ed20_KC_P16	57.128
NODE_260_length_797_cov_9.118056_Ya20_KC_P43	82.4
NODE_260_length_801_cov_3.172652_Ya20_KC_P49	52.376
NODE_260_length_813_cov_4.891304_Bu20_KC_P41	60.904
NODE_260_length_818_cov_1.774629_Ba20_KC_P06	40.368
NODE_260_length_821_cov_7.442204_Bu20_KC_P29	82.4
NODE_260_length_822_cov_3.115436_Bu20_KC_P37	64.676
NODE_260_length_825_cov_116.346257_Ed20_KC_P19	56.808
NODE_260_length_842_cov_2.558170_Ya20_KC_P51	50.272
NODE_260_length_846_cov_4.323797_Ya20_KC_P55	40.352
NODE_260_length_856_cov_8.338896_Ed20_KC_P17	36.388
NODE_260_length_877_cov_4.450000_Ed20_KC_P15	48.492
NODE_260_length_893_cov_4.132353_Bu20_KC_P36	50.252
NODE_260_length_909_cov_6.049279_Ya20_KC_P44	49.464
NODE_260_length_911_cov_2.498801_Bu20_KC_P40	34.4571428571429
NODE_260_length_924_cov_6.258560_Ba20_KC_P07	70.2555555555556
NODE_260_length_938_cov_5.924506_Ed20_KC_P26	55.788
NODE_260_length_946_cov_4.989643_Ba20_KC_P03	53.096
NODE_260_length_946_cov_5.594937_Ya20_KC_P52	82.35
NODE_260_length_958_cov_2.088536_Ya20_KC_P56	69.604
NODE_260_length_971_cov_21.585011_Bu20_KC_P42	44.728
NODE_260_length_980_cov_3.249169_Ya20_KC_P54	47.292
NODE_2610_length_501_cov_1.610849_Bu20_KC_P32	36.636
NODE_2610_length_503_cov_2.441315_Ya20_KC_P56	38.02
NODE_2610_length_504_cov_1.170960_Ya20_KC_P44	51.644
NODE_2610_length_513_cov_2.988532_Ed20_KC_P26	57.628
NODE_2610_length_525_cov_2.857143_Ya20_KC_P52	57.416
NODE_2610_length_530_cov_1.134658_Bu20_KC_P42	39.716
NODE_2610_length_531_cov_1.185022_Ba20_KC_P06	35.6
NODE_2610_length_538_cov_2.865510_Ba20_KC_P07	64.468
NODE_2610_length_539_cov_1.567100_Ed20_KC_P25	61
NODE_2610_length_547_cov_2.187234_Ed20_KC_P18	92.2
NODE_2610_length_547_cov_2.774468_Bu20_KC_P30	51.396
NODE_2610_length_548_cov_0.757962_Ed20_KC_P24	78.152
NODE_2610_length_557_cov_2.420833_Ba20_KC_P03	55.1
NODE_2610_length_585_cov_1.391732_Bu20_KC_P39	52.604
NODE_2611_length_501_cov_1.575472_Bu20_KC_P32	48.604
NODE_2611_length_503_cov_1.835681_Ya20_KC_P56	49.096
NODE_2611_length_513_cov_2.660550_Ed20_KC_P26	43.532
NODE_2611_length_525_cov_2.484375_Ya20_KC_P52	41.54
NODE_2611_length_530_cov_1.132450_Bu20_KC_P42	62.312
NODE_2611_length_531_cov_1.147577_Ba20_KC_P06	52.224
NODE_2611_length_547_cov_2.725532_Bu20_KC_P30	60.992
NODE_2611_length_557_cov_2.347917_Ba20_KC_P03	52.34
NODE_2611_length_576_cov_6.997996_Ya20_KC_P47	54.132
NODE_2611_length_585_cov_1.350394_Bu20_KC_P39	49.672
NODE_2612_length_501_cov_1.471698_Bu20_KC_P32	41.28
NODE_2612_length_503_cov_1.607981_Ya20_KC_P56	52.3473684210526
NODE_2612_length_513_cov_2.447248_Ed20_KC_P26	52.528
NODE_2612_length_538_cov_2.475054_Ba20_KC_P07	33.512
NODE_2612_length_539_cov_1.367965_Ed20_KC_P25	46.912
NODE_2612_length_547_cov_1.893617_Ed20_KC_P18	56.336
NODE_2612_length_547_cov_10.408511_Ed20_KC_P24	53.924
NODE_2612_length_547_cov_2.625532_Bu20_KC_P30	57.904
NODE_2612_length_557_cov_2.337500_Ba20_KC_P03	70.9869565217391
NODE_2612_length_585_cov_1.305118_Bu20_KC_P39	77.94
NODE_2612_length_669_cov_2.440878_Ba20_KC_P05	74.1
NODE_2613_length_501_cov_1.422170_Bu20_KC_P32	52.732
NODE_2613_length_504_cov_0.911007_Ya20_KC_P44	80.448
NODE_2613_length_525_cov_2.162946_Ya20_KC_P52	94.4
NODE_2613_length_530_cov_0.834437_Bu20_KC_P42	61.964
NODE_2613_length_531_cov_1.123348_Ba20_KC_P06	39.075
NODE_2613_length_538_cov_2.021692_Ba20_KC_P07	41.7
NODE_2613_length_539_cov_1.361472_Ed20_KC_P25	33.808
NODE_2613_length_547_cov_1.625532_Ed20_KC_P18	49.156
NODE_2613_length_547_cov_2.110638_Bu20_KC_P30	44.928
NODE_2613_length_547_cov_6.159574_Ed20_KC_P24	34.528
NODE_2613_length_557_cov_2.220833_Ba20_KC_P03	84.156
NODE_2613_length_585_cov_1.098425_Bu20_KC_P39	48.572
NODE_2613_length_594_cov_1.143133_Ba20_KC_P01	71.304
NODE_2613_length_669_cov_2.361486_Ba20_KC_P05	42.196
NODE_2614_length_501_cov_1.370283_Bu20_KC_P32	37.48
NODE_2614_length_504_cov_0.807963_Ya20_KC_P44	58
NODE_2614_length_530_cov_0.834437_Bu20_KC_P42	39.992
NODE_2614_length_531_cov_0.859031_Ba20_KC_P06	59.868
NODE_2614_length_538_cov_2.008677_Ba20_KC_P07	69.656
NODE_2614_length_539_cov_1.183983_Ed20_KC_P25	72.896
NODE_2614_length_546_cov_5.002132_Ya20_KC_P54	45.444
NODE_2614_length_547_cov_1.617021_Ed20_KC_P18	44.112
NODE_2614_length_547_cov_2.072340_Bu20_KC_P30	70.664
NODE_2614_length_557_cov_2.193750_Ba20_KC_P03	65.152
NODE_2614_length_576_cov_3.571142_Ya20_KC_P47	61.872
NODE_2614_length_669_cov_2.246622_Ba20_KC_P05	62.984
NODE_2615_length_513_cov_1.839450_Ed20_KC_P26	40.8
NODE_2615_length_525_cov_2.004464_Ya20_KC_P52	73.836
NODE_2615_length_530_cov_0.697572_Bu20_KC_P42	54.38
NODE_2615_length_531_cov_0.773128_Ba20_KC_P06	75.36
NODE_2615_length_538_cov_1.915401_Ba20_KC_P07	51.5428571428571
NODE_2615_length_539_cov_1.071429_Ed20_KC_P25	88
NODE_2615_length_547_cov_1.544681_Ed20_KC_P18	54.332
NODE_2615_length_547_cov_1.823404_Bu20_KC_P30	55.528
NODE_2615_length_547_cov_4.331915_Ed20_KC_P24	47.444
NODE_2615_length_557_cov_2.181250_Ba20_KC_P03	38.58
NODE_2615_length_576_cov_3.541082_Ya20_KC_P47	100
NODE_2616_length_501_cov_1.209906_Bu20_KC_P32	95.236
NODE_2616_length_503_cov_1.352113_Ya20_KC_P56	35.948
NODE_2616_length_503_cov_2.673709_Ya20_KC_P44	46.816
NODE_2616_length_513_cov_1.743119_Ed20_KC_P26	59.796
NODE_2616_length_525_cov_1.912946_Ya20_KC_P52	39.056
NODE_2616_length_546_cov_4.449893_Ya20_KC_P54	55.76
NODE_2616_length_547_cov_1.474468_Ed20_KC_P18	48.556
NODE_2616_length_547_cov_1.634043_Bu20_KC_P30	40.792
NODE_2616_length_547_cov_3.834043_Ed20_KC_P24	40.288
NODE_2616_length_557_cov_1.981250_Ba20_KC_P03	68.572
NODE_2616_length_584_cov_6.749507_Bu20_KC_P39	48.544
NODE_2616_length_669_cov_1.625000_Ba20_KC_P05	41.208
NODE_2617_length_501_cov_1.103774_Bu20_KC_P32	44.844
NODE_2617_length_503_cov_2.640845_Ya20_KC_P44	56.9
NODE_2617_length_529_cov_4.274336_Bu20_KC_P42	48.44
NODE_2617_length_538_cov_1.704989_Ba20_KC_P07	29.61
NODE_2617_length_538_cov_8.861171_Ed20_KC_P25	53.3375
NODE_2617_length_546_cov_3.912580_Ya20_KC_P54	49.192
NODE_2617_length_547_cov_1.259574_Ed20_KC_P18	52.2958333333333
NODE_2617_length_547_cov_2.306383_Ed20_KC_P24	72.008
NODE_2617_length_557_cov_1.850000_Ba20_KC_P03	64.036
NODE_2617_length_584_cov_4.978304_Bu20_KC_P39	50.508
NODE_2618_length_503_cov_1.016432_Ya20_KC_P56	38.308
NODE_2618_length_503_cov_2.117371_Ya20_KC_P44	79.408
NODE_2618_length_513_cov_1.477064_Ed20_KC_P26	72.204
NODE_2618_length_525_cov_1.321429_Ya20_KC_P52	97.828
NODE_2618_length_529_cov_3.730088_Bu20_KC_P42	52.48
NODE_2618_length_538_cov_1.691974_Ba20_KC_P07	57.436
NODE_2618_length_546_cov_3.812367_Ya20_KC_P54	64.728
NODE_2618_length_547_cov_1.082979_Ed20_KC_P18	43.6714285714286
NODE_2618_length_557_cov_1.354167_Ba20_KC_P03	46.796
NODE_2618_length_576_cov_2.404810_Ya20_KC_P47	51.004
NODE_2618_length_584_cov_3.209073_Bu20_KC_P39	72.112
NODE_2618_length_593_cov_5.936047_Ba20_KC_P01	44.208
NODE_2619_length_503_cov_0.992958_Ya20_KC_P56	51.668
NODE_2619_length_503_cov_2.084507_Ya20_KC_P44	53.452
NODE_2619_length_513_cov_1.146789_Ed20_KC_P26	40.38
NODE_2619_length_525_cov_1.035714_Ya20_KC_P52	34.044
NODE_2619_length_530_cov_1.794702_Ba20_KC_P06	79.188
NODE_2619_length_538_cov_1.687636_Ba20_KC_P07	49.744
NODE_2619_length_538_cov_4.075922_Ed20_KC_P25	78.672
NODE_2619_length_547_cov_0.912766_Ed20_KC_P18	44.676
NODE_2619_length_547_cov_1.561702_Ed20_KC_P24	54.572
NODE_2619_length_557_cov_1.037500_Ba20_KC_P03	54.752
NODE_2619_length_576_cov_1.951904_Ya20_KC_P47	37.668
NODE_2619_length_584_cov_2.921105_Bu20_KC_P39	36.988
NODE_2619_length_593_cov_5.666667_Ba20_KC_P01	69.084
NODE_261_length_1001_cov_1.080087_Ed20_KC_P25	46.104
NODE_261_length_1003_cov_2.848812_Ed20_KC_P18	51.196
NODE_261_length_1052_cov_3.942564_Bu20_KC_P39	46.98
NODE_261_length_1056_cov_5.453524_Ya20_KC_P47	35.644
NODE_261_length_509_cov_1.810185_Ba20_KC_P11	58.756
NODE_261_length_541_cov_1.599138_Ba20_KC_P12	38.44
NODE_261_length_621_cov_4.018382_Ba20_KC_P10	55.8
NODE_261_length_656_cov_0.858377_Ba20_KC_P14	41.108
NODE_261_length_677_cov_2.808333_Ba20_KC_P02	37.4416666666667
NODE_261_length_677_cov_21.101667_Ya20_KC_P48	33.6857142857143
NODE_261_length_722_cov_3.446512_Ya20_KC_P46	58.35
NODE_261_length_737_cov_1.348485_Ed20_KC_P21	33.684
NODE_261_length_741_cov_0.995482_Ba20_KC_P09	33.676
NODE_261_length_754_cov_1.415066_Ba20_KC_P04	66.024
NODE_261_length_785_cov_4.145480_Bu20_KC_P31	40.356
NODE_261_length_817_cov_4.737838_Ba20_KC_P06	58.8230769230769
NODE_261_length_825_cov_2.844920_Ed20_KC_P19	50.348
NODE_261_length_841_cov_1.030105_Ya20_KC_P51	39
NODE_261_length_846_cov_1.557867_Ya20_KC_P55	37.5625
NODE_261_length_857_cov_2.335897_Ya20_KC_P53	30.964
NODE_261_length_868_cov_53.419722_Ya20_KC_P45	67.804
NODE_261_length_892_cov_5.732515_Bu20_KC_P36	95.3
NODE_261_length_924_cov_1.480519_Ba20_KC_P07	37.7
NODE_261_length_934_cov_4.596266_Ed20_KC_P26	48.86
NODE_261_length_938_cov_9.041812_Bu20_KC_P32	64.68
NODE_261_length_946_cov_2.867664_Ya20_KC_P52	61.332
NODE_261_length_946_cov_3.077100_Ba20_KC_P03	56.688
NODE_261_length_971_cov_4.654362_Bu20_KC_P42	50.492
NODE_261_length_979_cov_12.550998_Ya20_KC_P54	47.34
NODE_261_length_991_cov_13.469365_Ed20_KC_P24	35.3285714285714
NODE_261_length_994_cov_2.370774_Bu20_KC_P30	37.696
NODE_2620_length_503_cov_0.769953_Ya20_KC_P56	50.916
NODE_2620_length_503_cov_1.544601_Ya20_KC_P44	64.452
NODE_2620_length_513_cov_1.043578_Ed20_KC_P26	50.72
NODE_2620_length_525_cov_0.910714_Ya20_KC_P52	34.468
NODE_2620_length_538_cov_1.611714_Ba20_KC_P07	48.1
NODE_2620_length_546_cov_2.430704_Ya20_KC_P54	44.85
NODE_2620_length_547_cov_0.910638_Bu20_KC_P30	40.496
NODE_2620_length_547_cov_1.487234_Ed20_KC_P24	48.24
NODE_2620_length_584_cov_2.786982_Bu20_KC_P39	70.356
NODE_2620_length_593_cov_4.422481_Ba20_KC_P01	33.184
NODE_2620_length_669_cov_1.033784_Ba20_KC_P05	51.9
NODE_2621_length_503_cov_0.549296_Ya20_KC_P56	61.528
